Ethnicity	EducationLevel	GeoRegion	IncomeGroup	source_cooking_fuel_post_eq	Freq
Brahman	Illiterate	Hilly	0-10000	Electricity	0
Brahman	Illiterate	Hilly	0-10000	Gobar Gas	159
Brahman	Illiterate	Hilly	0-10000	Kerosene	5
Brahman	Illiterate	Hilly	0-10000	LP Gas	375
Brahman	Illiterate	Hilly	0-10000	Others	3
Brahman	Illiterate	Hilly	0-10000	Wood	7932
Brahman	Illiterate	Hilly	10000-20000	Electricity	0
Brahman	Illiterate	Hilly	10000-20000	Gobar Gas	213
Brahman	Illiterate	Hilly	10000-20000	Kerosene	1
Brahman	Illiterate	Hilly	10000-20000	LP Gas	666
Brahman	Illiterate	Hilly	10000-20000	Others	1
Brahman	Illiterate	Hilly	10000-20000	Wood	3245
Brahman	Illiterate	Hilly	20000-30000	Electricity	1
Brahman	Illiterate	Hilly	20000-30000	Gobar Gas	95
Brahman	Illiterate	Hilly	20000-30000	Kerosene	0
Brahman	Illiterate	Hilly	20000-30000	LP Gas	336
Brahman	Illiterate	Hilly	20000-30000	Others	0
Brahman	Illiterate	Hilly	20000-30000	Wood	1038
Brahman	Illiterate	Hilly	30000-50000	Electricity	0
Brahman	Illiterate	Hilly	30000-50000	Gobar Gas	27
Brahman	Illiterate	Hilly	30000-50000	Kerosene	0
Brahman	Illiterate	Hilly	30000-50000	LP Gas	109
Brahman	Illiterate	Hilly	30000-50000	Others	0
Brahman	Illiterate	Hilly	30000-50000	Wood	355
Brahman	Illiterate	Hilly	50000-ABOVE	Electricity	0
Brahman	Illiterate	Hilly	50000-ABOVE	Gobar Gas	9
Brahman	Illiterate	Hilly	50000-ABOVE	Kerosene	0
Brahman	Illiterate	Hilly	50000-ABOVE	LP Gas	69
Brahman	Illiterate	Hilly	50000-ABOVE	Others	1
Brahman	Illiterate	Hilly	50000-ABOVE	Wood	156
Brahman	Illiterate	Himalayan	0-10000	Electricity	1
Brahman	Illiterate	Himalayan	0-10000	Gobar Gas	24
Brahman	Illiterate	Himalayan	0-10000	Kerosene	1
Brahman	Illiterate	Himalayan	0-10000	LP Gas	118
Brahman	Illiterate	Himalayan	0-10000	Others	4
Brahman	Illiterate	Himalayan	0-10000	Wood	5608
Brahman	Illiterate	Himalayan	10000-20000	Electricity	0
Brahman	Illiterate	Himalayan	10000-20000	Gobar Gas	20
Brahman	Illiterate	Himalayan	10000-20000	Kerosene	0
Brahman	Illiterate	Himalayan	10000-20000	LP Gas	188
Brahman	Illiterate	Himalayan	10000-20000	Others	0
Brahman	Illiterate	Himalayan	10000-20000	Wood	2077
Brahman	Illiterate	Himalayan	20000-30000	Electricity	0
Brahman	Illiterate	Himalayan	20000-30000	Gobar Gas	6
Brahman	Illiterate	Himalayan	20000-30000	Kerosene	0
Brahman	Illiterate	Himalayan	20000-30000	LP Gas	93
Brahman	Illiterate	Himalayan	20000-30000	Others	0
Brahman	Illiterate	Himalayan	20000-30000	Wood	718
Brahman	Illiterate	Himalayan	30000-50000	Electricity	0
Brahman	Illiterate	Himalayan	30000-50000	Gobar Gas	1
Brahman	Illiterate	Himalayan	30000-50000	Kerosene	0
Brahman	Illiterate	Himalayan	30000-50000	LP Gas	38
Brahman	Illiterate	Himalayan	30000-50000	Others	0
Brahman	Illiterate	Himalayan	30000-50000	Wood	212
Brahman	Illiterate	Himalayan	50000-ABOVE	Electricity	0
Brahman	Illiterate	Himalayan	50000-ABOVE	Gobar Gas	1
Brahman	Illiterate	Himalayan	50000-ABOVE	Kerosene	0
Brahman	Illiterate	Himalayan	50000-ABOVE	LP Gas	23
Brahman	Illiterate	Himalayan	50000-ABOVE	Others	0
Brahman	Illiterate	Himalayan	50000-ABOVE	Wood	94
Brahman	NonFormal-Other	Hilly	0-10000	Electricity	2
Brahman	NonFormal-Other	Hilly	0-10000	Gobar Gas	205
Brahman	NonFormal-Other	Hilly	0-10000	Kerosene	3
Brahman	NonFormal-Other	Hilly	0-10000	LP Gas	480
Brahman	NonFormal-Other	Hilly	0-10000	Others	1
Brahman	NonFormal-Other	Hilly	0-10000	Wood	5923
Brahman	NonFormal-Other	Hilly	10000-20000	Electricity	1
Brahman	NonFormal-Other	Hilly	10000-20000	Gobar Gas	235
Brahman	NonFormal-Other	Hilly	10000-20000	Kerosene	0
Brahman	NonFormal-Other	Hilly	10000-20000	LP Gas	1064
Brahman	NonFormal-Other	Hilly	10000-20000	Others	0
Brahman	NonFormal-Other	Hilly	10000-20000	Wood	3588
Brahman	NonFormal-Other	Hilly	20000-30000	Electricity	1
Brahman	NonFormal-Other	Hilly	20000-30000	Gobar Gas	105
Brahman	NonFormal-Other	Hilly	20000-30000	Kerosene	0
Brahman	NonFormal-Other	Hilly	20000-30000	LP Gas	702
Brahman	NonFormal-Other	Hilly	20000-30000	Others	1
Brahman	NonFormal-Other	Hilly	20000-30000	Wood	1243
Brahman	NonFormal-Other	Hilly	30000-50000	Electricity	0
Brahman	NonFormal-Other	Hilly	30000-50000	Gobar Gas	40
Brahman	NonFormal-Other	Hilly	30000-50000	Kerosene	0
Brahman	NonFormal-Other	Hilly	30000-50000	LP Gas	206
Brahman	NonFormal-Other	Hilly	30000-50000	Others	1
Brahman	NonFormal-Other	Hilly	30000-50000	Wood	321
Brahman	NonFormal-Other	Hilly	50000-ABOVE	Electricity	0
Brahman	NonFormal-Other	Hilly	50000-ABOVE	Gobar Gas	13
Brahman	NonFormal-Other	Hilly	50000-ABOVE	Kerosene	0
Brahman	NonFormal-Other	Hilly	50000-ABOVE	LP Gas	86
Brahman	NonFormal-Other	Hilly	50000-ABOVE	Others	0
Brahman	NonFormal-Other	Hilly	50000-ABOVE	Wood	112
Brahman	NonFormal-Other	Himalayan	0-10000	Electricity	0
Brahman	NonFormal-Other	Himalayan	0-10000	Gobar Gas	27
Brahman	NonFormal-Other	Himalayan	0-10000	Kerosene	0
Brahman	NonFormal-Other	Himalayan	0-10000	LP Gas	112
Brahman	NonFormal-Other	Himalayan	0-10000	Others	3
Brahman	NonFormal-Other	Himalayan	0-10000	Wood	4089
Brahman	NonFormal-Other	Himalayan	10000-20000	Electricity	1
Brahman	NonFormal-Other	Himalayan	10000-20000	Gobar Gas	33
Brahman	NonFormal-Other	Himalayan	10000-20000	Kerosene	0
Brahman	NonFormal-Other	Himalayan	10000-20000	LP Gas	282
Brahman	NonFormal-Other	Himalayan	10000-20000	Others	0
Brahman	NonFormal-Other	Himalayan	10000-20000	Wood	3079
Brahman	NonFormal-Other	Himalayan	20000-30000	Electricity	1
Brahman	NonFormal-Other	Himalayan	20000-30000	Gobar Gas	11
Brahman	NonFormal-Other	Himalayan	20000-30000	Kerosene	0
Brahman	NonFormal-Other	Himalayan	20000-30000	LP Gas	163
Brahman	NonFormal-Other	Himalayan	20000-30000	Others	1
Brahman	NonFormal-Other	Himalayan	20000-30000	Wood	888
Brahman	NonFormal-Other	Himalayan	30000-50000	Electricity	0
Brahman	NonFormal-Other	Himalayan	30000-50000	Gobar Gas	3
Brahman	NonFormal-Other	Himalayan	30000-50000	Kerosene	0
Brahman	NonFormal-Other	Himalayan	30000-50000	LP Gas	70
Brahman	NonFormal-Other	Himalayan	30000-50000	Others	0
Brahman	NonFormal-Other	Himalayan	30000-50000	Wood	241
Brahman	NonFormal-Other	Himalayan	50000-ABOVE	Electricity	0
Brahman	NonFormal-Other	Himalayan	50000-ABOVE	Gobar Gas	0
Brahman	NonFormal-Other	Himalayan	50000-ABOVE	Kerosene	0
Brahman	NonFormal-Other	Himalayan	50000-ABOVE	LP Gas	35
Brahman	NonFormal-Other	Himalayan	50000-ABOVE	Others	0
Brahman	NonFormal-Other	Himalayan	50000-ABOVE	Wood	94
Brahman	Primary	Hilly	0-10000	Electricity	1
Brahman	Primary	Hilly	0-10000	Gobar Gas	170
Brahman	Primary	Hilly	0-10000	Kerosene	3
Brahman	Primary	Hilly	0-10000	LP Gas	313
Brahman	Primary	Hilly	0-10000	Others	3
Brahman	Primary	Hilly	0-10000	Wood	5012
Brahman	Primary	Hilly	10000-20000	Electricity	0
Brahman	Primary	Hilly	10000-20000	Gobar Gas	265
Brahman	Primary	Hilly	10000-20000	Kerosene	4
Brahman	Primary	Hilly	10000-20000	LP Gas	924
Brahman	Primary	Hilly	10000-20000	Others	0
Brahman	Primary	Hilly	10000-20000	Wood	3284
Brahman	Primary	Hilly	20000-30000	Electricity	0
Brahman	Primary	Hilly	20000-30000	Gobar Gas	92
Brahman	Primary	Hilly	20000-30000	Kerosene	0
Brahman	Primary	Hilly	20000-30000	LP Gas	639
Brahman	Primary	Hilly	20000-30000	Others	2
Brahman	Primary	Hilly	20000-30000	Wood	1002
Brahman	Primary	Hilly	30000-50000	Electricity	0
Brahman	Primary	Hilly	30000-50000	Gobar Gas	35
Brahman	Primary	Hilly	30000-50000	Kerosene	1
Brahman	Primary	Hilly	30000-50000	LP Gas	199
Brahman	Primary	Hilly	30000-50000	Others	0
Brahman	Primary	Hilly	30000-50000	Wood	292
Brahman	Primary	Hilly	50000-ABOVE	Electricity	0
Brahman	Primary	Hilly	50000-ABOVE	Gobar Gas	16
Brahman	Primary	Hilly	50000-ABOVE	Kerosene	0
Brahman	Primary	Hilly	50000-ABOVE	LP Gas	86
Brahman	Primary	Hilly	50000-ABOVE	Others	1
Brahman	Primary	Hilly	50000-ABOVE	Wood	78
Brahman	Primary	Himalayan	0-10000	Electricity	0
Brahman	Primary	Himalayan	0-10000	Gobar Gas	25
Brahman	Primary	Himalayan	0-10000	Kerosene	0
Brahman	Primary	Himalayan	0-10000	LP Gas	107
Brahman	Primary	Himalayan	0-10000	Others	2
Brahman	Primary	Himalayan	0-10000	Wood	2870
Brahman	Primary	Himalayan	10000-20000	Electricity	0
Brahman	Primary	Himalayan	10000-20000	Gobar Gas	14
Brahman	Primary	Himalayan	10000-20000	Kerosene	0
Brahman	Primary	Himalayan	10000-20000	LP Gas	261
Brahman	Primary	Himalayan	10000-20000	Others	1
Brahman	Primary	Himalayan	10000-20000	Wood	2249
Brahman	Primary	Himalayan	20000-30000	Electricity	1
Brahman	Primary	Himalayan	20000-30000	Gobar Gas	14
Brahman	Primary	Himalayan	20000-30000	Kerosene	2
Brahman	Primary	Himalayan	20000-30000	LP Gas	156
Brahman	Primary	Himalayan	20000-30000	Others	0
Brahman	Primary	Himalayan	20000-30000	Wood	627
Brahman	Primary	Himalayan	30000-50000	Electricity	0
Brahman	Primary	Himalayan	30000-50000	Gobar Gas	4
Brahman	Primary	Himalayan	30000-50000	Kerosene	0
Brahman	Primary	Himalayan	30000-50000	LP Gas	63
Brahman	Primary	Himalayan	30000-50000	Others	1
Brahman	Primary	Himalayan	30000-50000	Wood	153
Brahman	Primary	Himalayan	50000-ABOVE	Electricity	0
Brahman	Primary	Himalayan	50000-ABOVE	Gobar Gas	0
Brahman	Primary	Himalayan	50000-ABOVE	Kerosene	0
Brahman	Primary	Himalayan	50000-ABOVE	LP Gas	37
Brahman	Primary	Himalayan	50000-ABOVE	Others	0
Brahman	Primary	Himalayan	50000-ABOVE	Wood	64
Brahman	Secondary	Hilly	0-10000	Electricity	0
Brahman	Secondary	Hilly	0-10000	Gobar Gas	244
Brahman	Secondary	Hilly	0-10000	Kerosene	3
Brahman	Secondary	Hilly	0-10000	LP Gas	808
Brahman	Secondary	Hilly	0-10000	Others	4
Brahman	Secondary	Hilly	0-10000	Wood	5774
Brahman	Secondary	Hilly	10000-20000	Electricity	4
Brahman	Secondary	Hilly	10000-20000	Gobar Gas	473
Brahman	Secondary	Hilly	10000-20000	Kerosene	3
Brahman	Secondary	Hilly	10000-20000	LP Gas	3069
Brahman	Secondary	Hilly	10000-20000	Others	4
Brahman	Secondary	Hilly	10000-20000	Wood	6274
Brahman	Secondary	Hilly	20000-30000	Electricity	0
Brahman	Secondary	Hilly	20000-30000	Gobar Gas	236
Brahman	Secondary	Hilly	20000-30000	Kerosene	0
Brahman	Secondary	Hilly	20000-30000	LP Gas	2246
Brahman	Secondary	Hilly	20000-30000	Others	4
Brahman	Secondary	Hilly	20000-30000	Wood	2021
Brahman	Secondary	Hilly	30000-50000	Electricity	0
Brahman	Secondary	Hilly	30000-50000	Gobar Gas	75
Brahman	Secondary	Hilly	30000-50000	Kerosene	0
Brahman	Secondary	Hilly	30000-50000	LP Gas	743
Brahman	Secondary	Hilly	30000-50000	Others	2
Brahman	Secondary	Hilly	30000-50000	Wood	555
Brahman	Secondary	Hilly	50000-ABOVE	Electricity	0
Brahman	Secondary	Hilly	50000-ABOVE	Gobar Gas	18
Brahman	Secondary	Hilly	50000-ABOVE	Kerosene	0
Brahman	Secondary	Hilly	50000-ABOVE	LP Gas	303
Brahman	Secondary	Hilly	50000-ABOVE	Others	0
Brahman	Secondary	Hilly	50000-ABOVE	Wood	166
Brahman	Secondary	Himalayan	0-10000	Electricity	0
Brahman	Secondary	Himalayan	0-10000	Gobar Gas	47
Brahman	Secondary	Himalayan	0-10000	Kerosene	2
Brahman	Secondary	Himalayan	0-10000	LP Gas	234
Brahman	Secondary	Himalayan	0-10000	Others	5
Brahman	Secondary	Himalayan	0-10000	Wood	3624
Brahman	Secondary	Himalayan	10000-20000	Electricity	4
Brahman	Secondary	Himalayan	10000-20000	Gobar Gas	52
Brahman	Secondary	Himalayan	10000-20000	Kerosene	3
Brahman	Secondary	Himalayan	10000-20000	LP Gas	995
Brahman	Secondary	Himalayan	10000-20000	Others	10
Brahman	Secondary	Himalayan	10000-20000	Wood	4957
Brahman	Secondary	Himalayan	20000-30000	Electricity	1
Brahman	Secondary	Himalayan	20000-30000	Gobar Gas	17
Brahman	Secondary	Himalayan	20000-30000	Kerosene	2
Brahman	Secondary	Himalayan	20000-30000	LP Gas	626
Brahman	Secondary	Himalayan	20000-30000	Others	2
Brahman	Secondary	Himalayan	20000-30000	Wood	1575
Brahman	Secondary	Himalayan	30000-50000	Electricity	0
Brahman	Secondary	Himalayan	30000-50000	Gobar Gas	3
Brahman	Secondary	Himalayan	30000-50000	Kerosene	0
Brahman	Secondary	Himalayan	30000-50000	LP Gas	262
Brahman	Secondary	Himalayan	30000-50000	Others	0
Brahman	Secondary	Himalayan	30000-50000	Wood	428
Brahman	Secondary	Himalayan	50000-ABOVE	Electricity	1
Brahman	Secondary	Himalayan	50000-ABOVE	Gobar Gas	1
Brahman	Secondary	Himalayan	50000-ABOVE	Kerosene	1
Brahman	Secondary	Himalayan	50000-ABOVE	LP Gas	124
Brahman	Secondary	Himalayan	50000-ABOVE	Others	1
Brahman	Secondary	Himalayan	50000-ABOVE	Wood	115
Brahman	University	Hilly	0-10000	Electricity	0
Brahman	University	Hilly	0-10000	Gobar Gas	13
Brahman	University	Hilly	0-10000	Kerosene	0
Brahman	University	Hilly	0-10000	LP Gas	108
Brahman	University	Hilly	0-10000	Others	0
Brahman	University	Hilly	0-10000	Wood	398
Brahman	University	Hilly	10000-20000	Electricity	3
Brahman	University	Hilly	10000-20000	Gobar Gas	43
Brahman	University	Hilly	10000-20000	Kerosene	0
Brahman	University	Hilly	10000-20000	LP Gas	662
Brahman	University	Hilly	10000-20000	Others	3
Brahman	University	Hilly	10000-20000	Wood	974
Brahman	University	Hilly	20000-30000	Electricity	1
Brahman	University	Hilly	20000-30000	Gobar Gas	41
Brahman	University	Hilly	20000-30000	Kerosene	2
Brahman	University	Hilly	20000-30000	LP Gas	781
Brahman	University	Hilly	20000-30000	Others	3
Brahman	University	Hilly	20000-30000	Wood	583
Brahman	University	Hilly	30000-50000	Electricity	0
Brahman	University	Hilly	30000-50000	Gobar Gas	15
Brahman	University	Hilly	30000-50000	Kerosene	0
Brahman	University	Hilly	30000-50000	LP Gas	325
Brahman	University	Hilly	30000-50000	Others	2
Brahman	University	Hilly	30000-50000	Wood	193
Brahman	University	Hilly	50000-ABOVE	Electricity	0
Brahman	University	Hilly	50000-ABOVE	Gobar Gas	2
Brahman	University	Hilly	50000-ABOVE	Kerosene	0
Brahman	University	Hilly	50000-ABOVE	LP Gas	204
Brahman	University	Hilly	50000-ABOVE	Others	1
Brahman	University	Hilly	50000-ABOVE	Wood	68
Brahman	University	Himalayan	0-10000	Electricity	0
Brahman	University	Himalayan	0-10000	Gobar Gas	3
Brahman	University	Himalayan	0-10000	Kerosene	0
Brahman	University	Himalayan	0-10000	LP Gas	30
Brahman	University	Himalayan	0-10000	Others	2
Brahman	University	Himalayan	0-10000	Wood	235
Brahman	University	Himalayan	10000-20000	Electricity	2
Brahman	University	Himalayan	10000-20000	Gobar Gas	5
Brahman	University	Himalayan	10000-20000	Kerosene	3
Brahman	University	Himalayan	10000-20000	LP Gas	208
Brahman	University	Himalayan	10000-20000	Others	6
Brahman	University	Himalayan	10000-20000	Wood	809
Brahman	University	Himalayan	20000-30000	Electricity	3
Brahman	University	Himalayan	20000-30000	Gobar Gas	4
Brahman	University	Himalayan	20000-30000	Kerosene	0
Brahman	University	Himalayan	20000-30000	LP Gas	313
Brahman	University	Himalayan	20000-30000	Others	2
Brahman	University	Himalayan	20000-30000	Wood	586
Brahman	University	Himalayan	30000-50000	Electricity	1
Brahman	University	Himalayan	30000-50000	Gobar Gas	2
Brahman	University	Himalayan	30000-50000	Kerosene	0
Brahman	University	Himalayan	30000-50000	LP Gas	134
Brahman	University	Himalayan	30000-50000	Others	1
Brahman	University	Himalayan	30000-50000	Wood	158
Brahman	University	Himalayan	50000-ABOVE	Electricity	0
Brahman	University	Himalayan	50000-ABOVE	Gobar Gas	0
Brahman	University	Himalayan	50000-ABOVE	Kerosene	0
Brahman	University	Himalayan	50000-ABOVE	LP Gas	61
Brahman	University	Himalayan	50000-ABOVE	Others	0
Brahman	University	Himalayan	50000-ABOVE	Wood	49
Chepang-Thami	Illiterate	Hilly	0-10000	Electricity	0
Chepang-Thami	Illiterate	Hilly	0-10000	Gobar Gas	7
Chepang-Thami	Illiterate	Hilly	0-10000	Kerosene	0
Chepang-Thami	Illiterate	Hilly	0-10000	LP Gas	9
Chepang-Thami	Illiterate	Hilly	0-10000	Others	9
Chepang-Thami	Illiterate	Hilly	0-10000	Wood	3842
Chepang-Thami	Illiterate	Hilly	10000-20000	Electricity	0
Chepang-Thami	Illiterate	Hilly	10000-20000	Gobar Gas	0
Chepang-Thami	Illiterate	Hilly	10000-20000	Kerosene	0
Chepang-Thami	Illiterate	Hilly	10000-20000	LP Gas	11
Chepang-Thami	Illiterate	Hilly	10000-20000	Others	0
Chepang-Thami	Illiterate	Hilly	10000-20000	Wood	296
Chepang-Thami	Illiterate	Hilly	20000-30000	Electricity	0
Chepang-Thami	Illiterate	Hilly	20000-30000	Gobar Gas	0
Chepang-Thami	Illiterate	Hilly	20000-30000	Kerosene	0
Chepang-Thami	Illiterate	Hilly	20000-30000	LP Gas	0
Chepang-Thami	Illiterate	Hilly	20000-30000	Others	0
Chepang-Thami	Illiterate	Hilly	20000-30000	Wood	43
Chepang-Thami	Illiterate	Hilly	30000-50000	Electricity	0
Chepang-Thami	Illiterate	Hilly	30000-50000	Gobar Gas	0
Chepang-Thami	Illiterate	Hilly	30000-50000	Kerosene	0
Chepang-Thami	Illiterate	Hilly	30000-50000	LP Gas	1
Chepang-Thami	Illiterate	Hilly	30000-50000	Others	0
Chepang-Thami	Illiterate	Hilly	30000-50000	Wood	10
Chepang-Thami	Illiterate	Hilly	50000-ABOVE	Electricity	0
Chepang-Thami	Illiterate	Hilly	50000-ABOVE	Gobar Gas	0
Chepang-Thami	Illiterate	Hilly	50000-ABOVE	Kerosene	0
Chepang-Thami	Illiterate	Hilly	50000-ABOVE	LP Gas	0
Chepang-Thami	Illiterate	Hilly	50000-ABOVE	Others	0
Chepang-Thami	Illiterate	Hilly	50000-ABOVE	Wood	2
Chepang-Thami	Illiterate	Himalayan	0-10000	Electricity	0
Chepang-Thami	Illiterate	Himalayan	0-10000	Gobar Gas	1
Chepang-Thami	Illiterate	Himalayan	0-10000	Kerosene	1
Chepang-Thami	Illiterate	Himalayan	0-10000	LP Gas	3
Chepang-Thami	Illiterate	Himalayan	0-10000	Others	1
Chepang-Thami	Illiterate	Himalayan	0-10000	Wood	1737
Chepang-Thami	Illiterate	Himalayan	10000-20000	Electricity	0
Chepang-Thami	Illiterate	Himalayan	10000-20000	Gobar Gas	0
Chepang-Thami	Illiterate	Himalayan	10000-20000	Kerosene	0
Chepang-Thami	Illiterate	Himalayan	10000-20000	LP Gas	3
Chepang-Thami	Illiterate	Himalayan	10000-20000	Others	0
Chepang-Thami	Illiterate	Himalayan	10000-20000	Wood	388
Chepang-Thami	Illiterate	Himalayan	20000-30000	Electricity	0
Chepang-Thami	Illiterate	Himalayan	20000-30000	Gobar Gas	0
Chepang-Thami	Illiterate	Himalayan	20000-30000	Kerosene	0
Chepang-Thami	Illiterate	Himalayan	20000-30000	LP Gas	2
Chepang-Thami	Illiterate	Himalayan	20000-30000	Others	0
Chepang-Thami	Illiterate	Himalayan	20000-30000	Wood	89
Chepang-Thami	Illiterate	Himalayan	30000-50000	Electricity	0
Chepang-Thami	Illiterate	Himalayan	30000-50000	Gobar Gas	0
Chepang-Thami	Illiterate	Himalayan	30000-50000	Kerosene	0
Chepang-Thami	Illiterate	Himalayan	30000-50000	LP Gas	0
Chepang-Thami	Illiterate	Himalayan	30000-50000	Others	0
Chepang-Thami	Illiterate	Himalayan	30000-50000	Wood	9
Chepang-Thami	Illiterate	Himalayan	50000-ABOVE	Electricity	0
Chepang-Thami	Illiterate	Himalayan	50000-ABOVE	Gobar Gas	0
Chepang-Thami	Illiterate	Himalayan	50000-ABOVE	Kerosene	0
Chepang-Thami	Illiterate	Himalayan	50000-ABOVE	LP Gas	0
Chepang-Thami	Illiterate	Himalayan	50000-ABOVE	Others	0
Chepang-Thami	Illiterate	Himalayan	50000-ABOVE	Wood	10
Chepang-Thami	NonFormal-Other	Hilly	0-10000	Electricity	0
Chepang-Thami	NonFormal-Other	Hilly	0-10000	Gobar Gas	2
Chepang-Thami	NonFormal-Other	Hilly	0-10000	Kerosene	1
Chepang-Thami	NonFormal-Other	Hilly	0-10000	LP Gas	4
Chepang-Thami	NonFormal-Other	Hilly	0-10000	Others	2
Chepang-Thami	NonFormal-Other	Hilly	0-10000	Wood	1280
Chepang-Thami	NonFormal-Other	Hilly	10000-20000	Electricity	0
Chepang-Thami	NonFormal-Other	Hilly	10000-20000	Gobar Gas	0
Chepang-Thami	NonFormal-Other	Hilly	10000-20000	Kerosene	0
Chepang-Thami	NonFormal-Other	Hilly	10000-20000	LP Gas	5
Chepang-Thami	NonFormal-Other	Hilly	10000-20000	Others	0
Chepang-Thami	NonFormal-Other	Hilly	10000-20000	Wood	150
Chepang-Thami	NonFormal-Other	Hilly	20000-30000	Electricity	0
Chepang-Thami	NonFormal-Other	Hilly	20000-30000	Gobar Gas	1
Chepang-Thami	NonFormal-Other	Hilly	20000-30000	Kerosene	0
Chepang-Thami	NonFormal-Other	Hilly	20000-30000	LP Gas	1
Chepang-Thami	NonFormal-Other	Hilly	20000-30000	Others	0
Chepang-Thami	NonFormal-Other	Hilly	20000-30000	Wood	19
Chepang-Thami	NonFormal-Other	Hilly	30000-50000	Electricity	0
Chepang-Thami	NonFormal-Other	Hilly	30000-50000	Gobar Gas	1
Chepang-Thami	NonFormal-Other	Hilly	30000-50000	Kerosene	0
Chepang-Thami	NonFormal-Other	Hilly	30000-50000	LP Gas	0
Chepang-Thami	NonFormal-Other	Hilly	30000-50000	Others	0
Chepang-Thami	NonFormal-Other	Hilly	30000-50000	Wood	2
Chepang-Thami	NonFormal-Other	Hilly	50000-ABOVE	Electricity	0
Chepang-Thami	NonFormal-Other	Hilly	50000-ABOVE	Gobar Gas	0
Chepang-Thami	NonFormal-Other	Hilly	50000-ABOVE	Kerosene	0
Chepang-Thami	NonFormal-Other	Hilly	50000-ABOVE	LP Gas	0
Chepang-Thami	NonFormal-Other	Hilly	50000-ABOVE	Others	0
Chepang-Thami	NonFormal-Other	Hilly	50000-ABOVE	Wood	0
Chepang-Thami	NonFormal-Other	Himalayan	0-10000	Electricity	0
Chepang-Thami	NonFormal-Other	Himalayan	0-10000	Gobar Gas	1
Chepang-Thami	NonFormal-Other	Himalayan	0-10000	Kerosene	0
Chepang-Thami	NonFormal-Other	Himalayan	0-10000	LP Gas	2
Chepang-Thami	NonFormal-Other	Himalayan	0-10000	Others	0
Chepang-Thami	NonFormal-Other	Himalayan	0-10000	Wood	1101
Chepang-Thami	NonFormal-Other	Himalayan	10000-20000	Electricity	0
Chepang-Thami	NonFormal-Other	Himalayan	10000-20000	Gobar Gas	0
Chepang-Thami	NonFormal-Other	Himalayan	10000-20000	Kerosene	0
Chepang-Thami	NonFormal-Other	Himalayan	10000-20000	LP Gas	6
Chepang-Thami	NonFormal-Other	Himalayan	10000-20000	Others	0
Chepang-Thami	NonFormal-Other	Himalayan	10000-20000	Wood	496
Chepang-Thami	NonFormal-Other	Himalayan	20000-30000	Electricity	0
Chepang-Thami	NonFormal-Other	Himalayan	20000-30000	Gobar Gas	0
Chepang-Thami	NonFormal-Other	Himalayan	20000-30000	Kerosene	0
Chepang-Thami	NonFormal-Other	Himalayan	20000-30000	LP Gas	3
Chepang-Thami	NonFormal-Other	Himalayan	20000-30000	Others	0
Chepang-Thami	NonFormal-Other	Himalayan	20000-30000	Wood	142
Chepang-Thami	NonFormal-Other	Himalayan	30000-50000	Electricity	0
Chepang-Thami	NonFormal-Other	Himalayan	30000-50000	Gobar Gas	0
Chepang-Thami	NonFormal-Other	Himalayan	30000-50000	Kerosene	0
Chepang-Thami	NonFormal-Other	Himalayan	30000-50000	LP Gas	2
Chepang-Thami	NonFormal-Other	Himalayan	30000-50000	Others	0
Chepang-Thami	NonFormal-Other	Himalayan	30000-50000	Wood	13
Chepang-Thami	NonFormal-Other	Himalayan	50000-ABOVE	Electricity	0
Chepang-Thami	NonFormal-Other	Himalayan	50000-ABOVE	Gobar Gas	0
Chepang-Thami	NonFormal-Other	Himalayan	50000-ABOVE	Kerosene	0
Chepang-Thami	NonFormal-Other	Himalayan	50000-ABOVE	LP Gas	1
Chepang-Thami	NonFormal-Other	Himalayan	50000-ABOVE	Others	0
Chepang-Thami	NonFormal-Other	Himalayan	50000-ABOVE	Wood	6
Chepang-Thami	Primary	Hilly	0-10000	Electricity	0
Chepang-Thami	Primary	Hilly	0-10000	Gobar Gas	3
Chepang-Thami	Primary	Hilly	0-10000	Kerosene	0
Chepang-Thami	Primary	Hilly	0-10000	LP Gas	19
Chepang-Thami	Primary	Hilly	0-10000	Others	3
Chepang-Thami	Primary	Hilly	0-10000	Wood	1624
Chepang-Thami	Primary	Hilly	10000-20000	Electricity	0
Chepang-Thami	Primary	Hilly	10000-20000	Gobar Gas	0
Chepang-Thami	Primary	Hilly	10000-20000	Kerosene	0
Chepang-Thami	Primary	Hilly	10000-20000	LP Gas	16
Chepang-Thami	Primary	Hilly	10000-20000	Others	0
Chepang-Thami	Primary	Hilly	10000-20000	Wood	242
Chepang-Thami	Primary	Hilly	20000-30000	Electricity	0
Chepang-Thami	Primary	Hilly	20000-30000	Gobar Gas	2
Chepang-Thami	Primary	Hilly	20000-30000	Kerosene	0
Chepang-Thami	Primary	Hilly	20000-30000	LP Gas	2
Chepang-Thami	Primary	Hilly	20000-30000	Others	0
Chepang-Thami	Primary	Hilly	20000-30000	Wood	31
